PG.ProteinGroups	PG.ProteinDescriptions	[1] 20221028_MK_E1200_MVL_FAIMS_1CV_15cm_70min_1561_prep005_HRMS1_DIA_500ng_10.raw.PG.Quantity	[2] 20221028_MK_E1200_MVL_FAIMS_1CV_15cm_70min_1561_prep005_HRMS1_DIA_500ng_11.raw.PG.Quantity	[3] 20221028_MK_E1200_MVL_FAIMS_1CV_15cm_70min_1561_prep005_HRMS1_DIA_500ng_12.raw.PG.Quantity	[4] 20221028_MK_E1200_MVL_FAIMS_1CV_15cm_70min_1561_prep005_HRMS1_DIA_500ng_13.raw.PG.Quantity	[5] 20221028_MK_E1200_MVL_FAIMS_1CV_15cm_70min_1561_prep005_HRMS1_DIA_500ng_14.raw.PG.Quantity	[6] 20221028_MK_E1200_MVL_FAIMS_1CV_15cm_70min_1561_prep005_HRMS1_DIA_500ng_15.raw.PG.Quantity	[7] 20221028_MK_E1200_MVL_FAIMS_1CV_15cm_70min_1561_prep005_HRMS1_DIA_500ng_16.raw.PG.Quantity	[8] 20221028_MK_E1200_MVL_FAIMS_1CV_15cm_70min_1561_prep005_HRMS1_DIA_500ng_17.raw.PG.Quantity	[9] 20221028_MK_E1200_MVL_FAIMS_1CV_15cm_70min_1561_prep005_HRMS1_DIA_500ng_18.raw.PG.Quantity	[10] 20221028_MK_E1200_MVL_FAIMS_1CV_15cm_70min_1561_prep005_HRMS1_DIA_500ng_19.raw.PG.Quantity	[11] 20221028_MK_E1200_MVL_FAIMS_1CV_15cm_70min_1561_prep005_HRMS1_DIA_500ng_20.raw.PG.Quantity	[12] 20221028_MK_E1200_MVL_FAIMS_1CV_15cm_70min_1561_prep005_HRMS1_DIA_500ng_21.raw.PG.Quantity	[13] 20221028_MK_E1200_MVL_FAIMS_1CV_15cm_70min_1561_prep005_HRMS1_DIA_500ng_22.raw.PG.Quantity	[14] 20221028_MK_E1200_MVL_FAIMS_1CV_15cm_70min_1561_prep005_HRMS1_DIA_500ng_23.raw.PG.Quantity	[15] 20221028_MK_E1200_MVL_FAIMS_1CV_15cm_70min_1561_prep005_HRMS1_DIA_500ng_24.raw.PG.Quantity	[16] 20221028_MK_E1200_MVL_FAIMS_1CV_15cm_70min_1561_prep005_HRMS1_DIA_500ng_25.raw.PG.Quantity	[17] 20221028_MK_E1200_MVL_FAIMS_1CV_15cm_70min_1561_prep005_HRMS1_DIA_500ng_26.raw.PG.Quantity	[18] 20221028_MK_E1200_MVL_FAIMS_1CV_15cm_70min_1561_prep005_HRMS1_DIA_500ng_27.raw.PG.Quantity	[19] 20221028_MK_E1200_MVL_FAIMS_1CV_15cm_70min_1561_prep005_HRMS1_DIA_500ng_37.raw.PG.Quantity	[20] 20221028_MK_E1200_MVL_FAIMS_1CV_15cm_70min_1561_prep005_HRMS1_DIA_500ng_38.raw.PG.Quantity	[21] 20221028_MK_E1200_MVL_FAIMS_1CV_15cm_70min_1561_prep005_HRMS1_DIA_500ng_39.raw.PG.Quantity	[22] 20221028_MK_E1200_MVL_FAIMS_1CV_15cm_70min_1561_prep005_HRMS1_DIA_500ng_40.raw.PG.Quantity	[23] 20221028_MK_E1200_MVL_FAIMS_1CV_15cm_70min_1561_prep005_HRMS1_DIA_500ng_41.raw.PG.Quantity	[24] 20221028_MK_E1200_MVL_FAIMS_1CV_15cm_70min_1561_prep005_HRMS1_DIA_500ng_42.raw.PG.Quantity	[25] 20221028_MK_E1200_MVL_FAIMS_1CV_15cm_70min_1561_prep005_HRMS1_DIA_500ng_43.raw.PG.Quantity	[26] 20221028_MK_E1200_MVL_FAIMS_1CV_15cm_70min_1561_prep005_HRMS1_DIA_500ng_44.raw.PG.Quantity	[27] 20221028_MK_E1200_MVL_FAIMS_1CV_15cm_70min_1561_prep005_HRMS1_DIA_500ng_45.raw.PG.Quantity	[28] 20221028_MK_E1200_MVL_FAIMS_1CV_15cm_70min_1561_prep005_HRMS1_DIA_500ng_49.raw.PG.Quantity	[29] 20221028_MK_E1200_MVL_FAIMS_1CV_15cm_70min_1561_prep005_HRMS1_DIA_500ng_50.raw.PG.Quantity	[30] 20221028_MK_E1200_MVL_FAIMS_1CV_15cm_70min_1561_prep005_HRMS1_DIA_500ng_51.raw.PG.Quantity	[31] 20221028_MK_E1200_MVL_FAIMS_1CV_15cm_70min_1561_prep005_HRMS1_DIA_500ng_52.raw.PG.Quantity	[32] 20221028_MK_E1200_MVL_FAIMS_1CV_15cm_70min_1561_prep005_HRMS1_DIA_500ng_53.raw.PG.Quantity
A0A0B5F400	Folylpolyglutamate synthase	243950.125	176858.984375	1148947.875	198937.59375	683639.6875	420201.6875	654299.0625	517375.46875	489744.53125	601858.9375	528006.3125	411549.25	451399.4375	280531.6875	561903.875	1856.863525390625	163268.328125	161105.453125	Filtered	Filtered	Filtered	531188.4375	458662.0625	321153.84375	373837.96875	346729.5625	370619.84375	472369.4375	495305.34375	368010.0625	342691.0625	311701.4375
A0A0B5F409	Radical SAM core domain-containing protein	51147.640625	133697.4375	89041.296875	71792.734375	92555.71875	160714.3125	193603.5625	161318.390625	224951.078125	117479.25	112966.0546875	83670.2734375	Filtered	34367.3515625	46436.9765625	291249.9375	222760.90625	263114.75	174794.953125	Filtered	10547.3017578125	65149.3203125	60377.2578125	130227.65625	78567.1875	118197.5703125	62625.37109375	83853.328125	101623.90625	402716.78125	226735.828125	295704.65625
A0A0B5F420	Glutamate 5-kinase	135884.8125	25392.548828125	35492.50390625	44180.75	85167.4453125	111076.5859375	148215.453125	127320.234375	128217.765625	144482.890625	95043.8203125	170459.890625	136274.71875	161791.921875	61093.79296875	482.58795166015625	67167.140625	126.2225570678711	7.142472267150879	Filtered	Filtered	22524.603515625	31899.291015625	186149.671875	5530.5302734375	36531.44921875	20372.4921875	53809.015625	52034.1953125	NaN	10945.333984375	13093.265625
A0A0B5F426	Peptidase M48 Ste24p	1907471.5	5162492.5	2260897.5	196191.140625	197863.46875	286220.25	403821.09375	401375.09375	476275.375	1513535.375	1587400.25	1663200	199492.921875	199256.578125	247504.734375	1202314.5	1322738.875	917315.375	2039119.875	3705957	3329394	480702.71875	1012476.4375	911515.5625	893816.0625	1214538.625	586866.125	385691.625	302370.78125	1264287.75	997576	1061690.5
A0A0B5F431	Ribosomal silencing factor RsfS	606841.5625	796454.6875	704157.25	276703.375	226798.953125	291280.34375	438928.8125	520708.65625	493935.5	433888.4375	448891.4375	397958.0625	416254.71875	535455.875	268944.09375	2368232.5	658870.6875	850240.75	771522.0625	1196243	1228279.125	208871.75	284817.875	318502.75	85959.296875	333817.40625	305585.125	173226.390625	299683.65625	465356.375	443287	414918.1875
A0A0B5F433	Nucleotide-binding protein SLNWT_5954	270721.125	213375.265625	209678.078125	115404.0703125	119342.15625	128416.65625	230354.71875	247950.390625	231760.359375	255770.6875	244490.578125	178029.96875	92099.6796875	116397.234375	109109.59375	117499.1796875	117828.9453125	142225.1875	143275.375	75745.875	59766.015625	146520.21875	142953.15625	159523.15625	130419.515625	185457.71875	134043.8125	132119.265625	132224.328125	140084.203125	106768.5625	125090.328125
A0A0B5F438	Triosephosphate isomerase	610984.3125	816860.25	719946.125	2324465.5	2001850.375	2449532.75	1105658.125	1290195.625	1377011.875	535834.875	471880.59375	466244.75	1979509.75	1995446.75	2058630.375	1838053.375	1440167.25	1276558.625	951837.25	1754751.625	1271956.75	2620999.5	2601623.75	1340890.375	1332081	1583614.875	1896631.25	2308621.75	2038369.125	1432198.625	1346167.875	1378994
A0A0B5F444	6-phosphogluconolactonase	233306.84375	199494.609375	246102.015625	245166.8125	216106.296875	210779.078125	266099.90625	195835.03125	241415.671875	196947.390625	261816.953125	202756.96875	292144.71875	284093.09375	241221.46875	936527.875	410699.8125	229988.421875	321734.78125	239508.34375	128707.3984375	190215.234375	236127.34375	129998.578125	121455.5234375	131618.40625	230260.9375	268970.375	307396.8125	284347.375	162246.625	184770.703125
A0A0B5F449	Elongation factor 4	350142.78125	439812.75	458036.46875	378733.9375	189995.265625	131556.6875	279524.15625	236592.65625	296112.03125	276542.40625	285397.5625	250856.3125	201699.171875	236360.671875	301203	158746.21875	259452	189490.796875	1019734.5625	1336822.25	2340686.5	179696.796875	188483.734375	304351.9375	315338.65625	297851.5	208781.765625	213460.8125	156759.09375	370697.3125	358933.8125	370788.5625
A0A0B5F453	Ferredoxin subunit of phenylpropionate dioxygenase	240295.359375	209616.203125	209672.71875	529641.3125	624859.4375	428495.03125	429650.4375	387691.4375	375790.625	156292.265625	163533.421875	149017.53125	540785.375	423789.25	543509.5	2393.206787109375	307504.84375	222895.703125	88564.8828125	21755.666015625	102837.015625	249416.5	323853.1875	185602.890625	201187.453125	232838.0625	251888.21875	403929.71875	406199.8125	256625.8125	147026.390625	174530.4375
A0A0B5F460	Ribosomal RNA small subunit methyltransferase E	39257.609375	44586.89453125	62636.82421875	250238.484375	138740.953125	126786.2421875	452306.875	410124.84375	405915.34375	59610.5859375	74067.5546875	65458.1328125	200533.859375	214041.8125	186334.609375	400986.3125	296566.9375	213503.03125	147.05624389648438	75.84093475341797	85.26200103759766	71667.0625	74728.3984375	202835.125	160012.5625	189901.203125	198844.1875	152353.953125	160297.390625	257269.140625	239148.828125	227093.828125
A0A0B5F478	Succinate--CoA ligase [ADP-forming] subunit alpha	1465472.875	1416896.875	1098721.125	2820517.25	3067815.25	3719821.75	1325849.625	1634239.25	1620338.25	1919517.125	1468716	1787701.5	2386233.75	1878483.625	2163209.5	1038057.6875	90161.6171875	721819.25	715336.5625	375445.71875	892908.875	1652381.5	1183507.625	566850.9375	604204.4375	524394.875	870012.25	1154313.5	1322598.25	721316.9375	629880.3125	737301.625
A0A0B5F491	Cob(I)yrinic acid a,c-diamide adenosyltransferase	93833.8203125	119486.90625	83182.828125	240869.671875	198648.71875	243734.4375	265575.9375	271084.6875	259592.34375	195095.71875	195351.125	151349.859375	330933.625	371478.96875	289881	905440.8125	540963	484325.6875	75377.2734375	11.369034767150879	226528.5625	161157.390625	105487.5859375	201218.28125	179279.484375	242589.0625	688657.6875	263210.78125	342147.6875	344638.125	303327.46875	315326.78125
A0A0B5F495	Malate dehydrogenase	410176.15625	464662.5625	636790	2233684.5	2709313.5	3521865.5	1282679.5	1252770.25	1169614.875	535896.375	540234.25	600596.5625	3020452.5	2756603.75	2355387.5	2601848.5	1206158.25	2038961.125	569878.625	526585.4375	719515.8125	3560965.25	3329935.5	1411970.75	1525231.75	2009909.875	1655701.375	3335748.25	4251795.5	1087238.5	1073207.75	1111737.75
A0A0B5F496	Isoprenyl transferase	327498.625	215685.921875	291217.96875	280640.5625	191450.65625	134892.484375	93282.96875	92498.921875	67501.1796875	338502.375	338624.875	361230.90625	128219.2265625	128569.3203125	206022.59375	126925.828125	181947.046875	301262.3125	950845.4375	3309116	1475509.25	116834.8984375	86360.4453125	143302.328125	186267.5625	130737.3046875	270562.59375	110435.0234375	101114.671875	153797.78125	211161.9375	211537.4375
A0A0B5F499	HEAT repeat domain-containing protein	43885.52734375	6144.0087890625	51563.34765625	77909.0703125	46079.265625	93768.2421875	4187.5439453125	5801.93994140625	NaN	75260.0703125	85543.59375	62031.51171875	24066.63671875	1.5884848833084106	58677.23828125	Filtered	39053.22265625	15471.8515625	Filtered	Filtered	Filtered	125023.1953125	34972.8515625	13940.234375	14628.7314453125	6517.91552734375	54985.64453125	42399.234375	29319.837890625	Filtered	Filtered	Filtered
A0A0B5F4A2	Glycine--tRNA ligase	833021.9375	667095.625	612427	719840.8125	683580.75	790087.4375	608395.625	546010.625	516780.75	770041.25	798840.75	918399.75	1021030.8125	1007288.1875	743605.0625	440925.34375	335002.5625	406598.15625	627072.3125	700637.3125	514977.4375	511146.8125	397414.40625	398560.5	534307.625	454271.1875	497764.78125	621823.875	625953.375	479966	411297.84375	506082.71875
A0A0B5F4D7	Two-component system response regulator	95779.9765625	169485.5625	125881.7421875	312828.15625	282342.03125	247318.71875	344268.65625	448273.25	263906.78125	93702.515625	99813.109375	62021.91015625	267934.90625	219462.5	272810.21875	92444.90625	174388.890625	85000.34375	184068.15625	331787.90625	227186.90625	482274.65625	1015607.125	1239577.75	1222913.375	734134	212990.796875	933863.4375	706407.3125	411776.125	327482.28125	148122.859375
A0A0B5F4E2	N-acetylneuraminate synthase	9960240	9560759	9892054	8559881	6361720	3608781.5	5165405.5	6165051	5715191.5	8643055	9215928	6545922.5	5133878	10390108	7089174.5	3394849	4644277.5	3681519	11326080	9568615	10480425	3884387.5	2189979	6306063	6283089.5	6181500.5	6682380.5	2913380.5	1775346.625	5947853.5	6730511.5	6715676
A0A0B5F4E7	Ferredoxin reductase	576833.125	488515.3125	601393.625	449735.34375	350876.3125	473829.9375	655307.4375	553233.875	565590.6875	581467	510947.28125	524363.5625	422158.78125	521981.5625	261060.140625	821786.8125	780856.9375	575018.1875	511657.9375	540928.3125	984.802978515625	342042.53125	388830.6875	494905	434921.90625	419792.875	320163.3125	411217.65625	351978.125	438760.46875	313844.28125	323735.25
A0A0B5F4F4	DNA repair protein RecN	452795.15625	270248	378872.59375	515615.25	270327.96875	211769.421875	374301.59375	288628.375	250923.953125	112344.7265625	174711.296875	105913.296875	292505.15625	95139.5859375	198904.03125	Filtered	486891.5625	255418.015625	177281.5625	Filtered	Filtered	309275.09375	208431.625	776687.625	551973.1875	561974.0625	538755.5	177060.6875	186186.5	557034.8125	613007.625	462115.84375
A0A0B5F4F9	NUDIX hydrolase	360859.65625	277783.875	383662.75	1316760.5	977146.1875	1342390.125	3680957.5	2117239.75	2341107.25	523563.75	555934.25	455953.84375	1051919.625	1363100.875	1534239.375	1088691.875	1256984.5	791020	248841.84375	454833.8125	456527	1180912.5	1031373.4375	1320647.625	1006740.0625	945850.4375	1121668.25	1330094	1204382	1853306.625	1572415	2019335
A0A0B5F4G6	Segregation/condensation protein A	4150.52490234375	15422.1025390625	9894.1630859375	10595.025390625	8030.95068359375	5407.173828125	18135.07421875	22343.947265625	10132.5205078125	4990.6396484375	1498.569091796875	2009.58154296875	5115.626953125	8751.990234375	9568.5234375	Filtered	11540.6953125	70506.171875	3452.4033203125	107295.71875	34935.23046875	7370.6962890625	Filtered	3004.489990234375	4672.78515625	2733.44384765625	6882.6494140625	5575.060546875	5937.62548828125	10179.8955078125	5857.9814453125	12471.154296875
A0A0B5F4G9	Flavoprotein disulfide reductase	161913.03125	258258.671875	238111.140625	424481.96875	391533.84375	416784.53125	212827.6875	227462.46875	228586.78125	226861.453125	246909.9375	263266.1875	381024.6875	316887.75	427708.90625	429926.78125	375020.59375	695069.6875	125312.5859375	957.9168090820312	87216.65625	581394.4375	759396.75	462764.65625	453282	394510.3125	321285.34375	471891.8125	519159.09375	286406.4375	385970.9375	300424.59375
A0A0B5F4H8	Adenylate cyclase	133937.515625	147563.453125	149491.234375	169686.6875	150645.328125	92545.9453125	217921.515625	251113.625	163283.390625	157266.125	115007.96875	129003.375	138767.671875	211700.703125	154320.90625	543254	234818.5	257473.015625	105559.765625	683.4244995117188	110797.875	102309	139556.453125	145758.953125	154482.90625	146937.96875	108875.0078125	150745.515625	121592.796875	231429.875	208351.703125	232823.46875
A0A0B5F4I7	Histidine ammonia-lyase	71744.84375	50563.375	121516.640625	48048.9296875	69612.9921875	68628.2734375	61626.1875	87642.453125	68758.6171875	136615.390625	169220.5	122477.46875	9113.2958984375	44999.03515625	46783.37109375	74238.2578125	19662.83984375	74079.4453125	120993.03125	128991.5625	329951.21875	158619.5625	387987.4375	134910.9375	124650.3828125	180128.6875	357465.875	95633.96875	124416.15625	177680.328125	157109.140625	135059.59375
A0A0B5F4J0	Dehydrogenase	1078131.25	717184.5625	1003587.875	68434.375	213278.609375	133387.859375	481114.59375	267208.5625	374325.15625	705737.9375	693465	570556.125	198171.90625	245965.53125	189318.71875	661284.25	486781.3125	346515.5	1442721.75	4098194.25	3226082.25	207353.90625	344894.96875	525921.8125	441309.9375	474997.9375	536802.125	233135.25	205145.515625	481390.3125	556411.875	354322.84375
A0A0B5F4N0	PucR family transcriptional regulator	150773.75	24322.693359375	35895.17578125	123636.3984375	109460.1484375	37774.58203125	208022.75	227083.59375	237492.625	91160.4921875	121063.3125	125116.71875	111423.6953125	96417.40625	92817.046875	523737.53125	330336.25	140339.71875	217732.59375	Filtered	Filtered	52001.74609375	77031.8203125	79625.53125	86270.046875	93398.1015625	94485.9609375	50219.08984375	52270.91015625	80244.1484375	94164.8515625	88728.3515625
A0A0B5F4N8	Pyruvate dehydrogenase E1 component	5981661.5	4310854.5	4132275	2736532.25	2521302	2534177.75	2285047.75	2406371.5	2315863.25	2586210.75	2215914.75	3993409	3275847.25	2606521.75	2772307.75	3320476	3234472.5	3084477.25	6315647	2979280.5	2743114.5	3703471.25	4754188	6886790	6741568.5	6061630.5	2417882.5	3788362.75	3146665.25	5049147	4655183	3967211.75
A0A0B5F4P3	Integral membrane protein	35241.11328125	69773.9453125	44937.9765625	4974.45458984375	NaN	Filtered	Filtered	Filtered	Filtered	23124.376953125	18938.548828125	15308.310546875	4300.4482421875	1.127258062362671	2926.767333984375	Filtered	Filtered	Filtered	1506519.875	3767925.75	2773020.75	12925.1015625	25511.984375	29753.19140625	24775.794921875	8657.3017578125	9459.083984375	16521.67578125	12638.5771484375	11916.3994140625	NaN	6045.8740234375
A0A0B5F4P7	Phosphoribosyltransferase	1018314.4375	614981.1875	656922.0625	91057.15625	159600.421875	133576.890625	Filtered	975245.1875	139441.109375	680604.1875	614166.9375	688545.25	128095.7890625	229246.78125	128621.234375	Filtered	281422.1875	192077.359375	842603.3125	1567091.75	1361410.625	103240.390625	7676.68212890625	696377.8125	265962.15625	185464.890625	80541.4609375	81789.515625	26764.78515625	214089.6875	Filtered	310925.90625
A0A0B5F4R5	Class III aminotransferase	Filtered	Filtered	Filtered	3643.404296875	Filtered	9636.962890625	Filtered	2525.88671875	Filtered	Filtered	Filtered	920.5348510742188	Filtered	Filtered	Filtered	47144.890625	Filtered	1835.2744140625	Filtered	Filtered	Filtered	NaN	Filtered	Filtered	Filtered	Filtered	Filtered	13885.0205078125	Filtered	Filtered	Filtered	Filtered
A0A0B5F4S5	M20_dimer domain-containing protein	128557.7265625	165335.09375	244618.609375	256470.578125	257230.71875	190162.546875	187221.203125	133845.859375	155046.96875	129793.484375	199245.765625	180783.671875	272320.34375	218117.59375	260385.796875	158491.46875	275622	200100.53125	277122.71875	541524.6875	570399.75	301275.375	370542.875	387906.46875	331328.75	372269.0625	255367.828125	229784.484375	174146.578125	336661.125	249858.59375	264538.09375
A0A0B5F4T1	3-oxoacyl-[acyl-carrier-protein] reductase	805498.9375	694810.875	905233.5625	446648.5	487336.0625	437657.96875	297447.8125	356062.3125	260756.953125	1038773.875	831117.3125	872953.5	293839.25	503332.5625	267803.34375	313209.5	222084.1875	207172.109375	615932.375	186954.046875	411244.9375	92041.53125	113815.875	62934.0625	59360.25390625	67585.2890625	183128.703125	146027.203125	115887.765625	132586.84375	124517.1484375	142584.71875
A0A0B5F4V4	ATP-binding protein	1567647.5	1206394.25	1213281.125	2456572.75	2015726.75	1788259.75	700332.1875	719057.5	672783.25	1185901.125	1159131.875	1407755.25	2296427	1998006.125	2173769.5	573129.1875	584106.4375	518476.625	1987321.125	1504458.625	1384846.625	1492274.875	790338.1875	894723.75	922291.125	810760.1875	1141214.5	1570772.625	1427413.875	624069.3125	675000.8125	766515
A0A0B5F4V6	Methionine synthase	25426.541015625	3.88476300239563	21560.5390625	143849.46875	103565.4296875	96701.0625	12553.49609375	27119.19140625	17177.037109375	40013.94921875	37678.8359375	37306.65625	238000.828125	54994.46875	131704.109375	16088.7734375	22043.185546875	39844.5390625	135101.15625	Filtered	Filtered	50845.83203125	16917.630859375	23679.359375	73837.3828125	14076.2841796875	73140.2890625	53751.58984375	54133.71875	923.2575073242188	53757.390625	27505.052734375
A0A0B5F4W9	Citrate synthase	5274216	4520946.5	4662839.5	2532815.5	1796014.125	1390421.875	1071141.25	1208664.875	1047936	4236370	4318014.5	5010477	2208939.25	2041988.625	2499461.75	1017425.8125	1282495.125	1022635.75	6942772	6825727.5	6446106.5	3894490.75	5614723.5	4560994	4075618.25	3515332.5	2908683.5	2881110.5	2287223.25	3594371	3228195	3149876.75
A0A0B5F4X2	AAA ATPase forming ring-shaped complexes	178253.328125	242003.828125	261540.9375	198842.625	263376.71875	140675.421875	130599.5625	84298.9921875	119390	164419.390625	182905.71875	262831.65625	188522.140625	160842.671875	214761.21875	183195.03125	243036.578125	251371.625	266634.09375	1025903.25	1528373.5	168325.140625	171147.171875	248460.125	319725.4375	183974.625	226972.59375	188473.28125	123242.828125	166669.90625	178284.65625	207788.671875
A0A0B5F4Y0	Proteasome subunit beta	472174.78125	746254.125	649424.75	4684715.5	3601665.75	3912970.5	3985233	4035758.75	4126371.75	808718.75	576733.1875	635769.1875	3006316	2950233.75	3222960.75	4015235.5	4020915.25	3994228.75	1088762.875	1245302.875	1599366.5	3645303.5	4317594.5	4516777.5	4130484.25	4475852.5	6295941	4789502	4719192	3565127.75	3844275.25	3059662.5
A0A0B5F502	Cytochrome P450	36868.20703125	27687.009765625	43687.39453125	55590.50390625	Filtered	2253.859130859375	148526.671875	17292.7109375	580182.1875	20655.12890625	8653.9638671875	16004.9013671875	16001.87109375	63228.34765625	103245.15625	Filtered	233597.3125	Filtered	12613.6484375	Filtered	8.637626647949219	Filtered	Filtered	154881.84375	97874.875	105768.953125	125582.03125	100279.5625	61698.93359375	410448.3125	415404.21875	649473.125
A0A0B5F507	5'-3' exonuclease	87460.34375	46254.75	85558.6015625	4895.43603515625	74156.4921875	27016.23046875	205855	219937.3125	296004.53125	87528.515625	63856.12890625	68909	45619.36328125	93918.859375	12814.6484375	464726.28125	306358.59375	420692.34375	80063.703125	Filtered	544676.75	64831.3125	87671.6171875	155495.46875	197894.03125	130734.1953125	445928.46875	78145.28125	91930.796875	278085.53125	338229.78125	176325.84375
A0A0B5F534	Two-component system sensor kinase	18728.658203125	31517.1875	31371.396484375	9529.744140625	16339.373046875	13370.697265625	59102.84765625	33922.765625	126458.8671875	13787.7333984375	21905.935546875	NaN	13736.6875	22984.7421875	8031.396484375	Filtered	67829.5078125	406.1456298828125	10828.6552734375	47652.13671875	Filtered	24445.669921875	15337.3974609375	52847.37109375	48605.8359375	79222.078125	13973.5634765625	11657.0458984375	21733.2734375	20668.734375	35940.015625	52342.984375
A0A0B5F536	Heme oxygenase	57745.53515625	113205.6796875	66261.4921875	211967.984375	415220.125	144964.640625	176302.125	149528.921875	60902.86328125	176942.5	183055.375	303160.125	257890.078125	540276.9375	240046.015625	219132.96875	157033.578125	135736.171875	32624.693359375	101935.8828125	8.320202827453613	101038.5703125	62612.6796875	29116.849609375	52468.8125	63873.01953125	204050.6875	257410.046875	134692.25	27729.822265625	132383.65625	94863.671875
A0A0B5F561	Acetyl-coenzyme A carboxyl transferase	1153197.875	548839.5625	494733.3125	1022511.3125	1013143.9375	508120.1875	225688.96875	348694.90625	273009.21875	1439598.375	1130660	2090745.375	776964.5625	1030848.4375	774286.9375	590516.875	448428.1875	537923.125	848135.625	770301.5625	676631.3125	823877.75	1402534.125	696753.25	785264.5625	1071886.375	619012.5	373780.84375	380408.03125	567258	626748.875	491550.6875
A0A0B5F590	Dihydrolipoyl dehydrogenase	2856811.25	1636403.625	2143442.25	578983.25	449057.15625	420690.875	327660.625	296671.4375	384138.53125	2536014	2346815.75	1836498.625	494315.34375	492909.5625	386185.375	244765.125	337198.875	510444.4375	4105522.25	4593302	4280379.5	445604.03125	407738.71875	359249.59375	361039.125	305850.9375	318698.375	450122.25	369574.15625	328890.5	333344.59375	245126.859375
A0A0B5F5A5	Octanoyltransferase	1356041.375	1132149.125	1339554.25	627975.3125	459725.8125	306624.96875	337961.875	327077.375	275522.46875	617390.25	462943	568100.875	290569.3125	353449.40625	333240.03125	150520.84375	157209.15625	113724.1328125	3882559	6717209	5656385	506464.96875	976315.75	471541.59375	497212.15625	413693.0625	173771.734375	166763.09375	171589.8125	235130.546875	286488.9375	256246.625
A0A0B5F5C7	Quinolinate synthase	566052.4375	463182.84375	507134.625	207664.515625	185985.4375	112440.9765625	216367.28125	145616.546875	320490.53125	398786.84375	456590.5625	431660.9375	147996.65625	216536.375	199671.78125	62014.57421875	34541.578125	55202.8125	537738.6875	482923.4375	668689.75	67555.2109375	255837.15625	235615.984375	222712.984375	216266.09375	61443.33984375	137677.53125	85650.703125	158854.703125	258324.234375	242280.8125
A0A0B5F5D8	Cytochrome bc1 complex cytochrome b subunit	548799.3125	491389.96875	562189.6875	91142.609375	Filtered	Filtered	Filtered	Filtered	Filtered	785367.3125	374775.8125	716551	Filtered	335.74407958984375	189069.921875	Filtered	91094.078125	Filtered	4378365	4777289.5	11172177	45412.359375	47054.9140625	Filtered	Filtered	Filtered	Filtered	Filtered	43779.03515625	Filtered	Filtered	182682.234375
A0A0B5F5E5	Cytochrome d ubiquinol oxidase subunit II	261674.9375	268790.21875	276102.96875	54293.5078125	45241.07421875	20019.98828125	57528.7265625	44779.62890625	50970.12890625	187726.734375	128318.59375	157623.859375	95274.3125	86377.109375	135008.515625	62984.31640625	68705.6640625	37726.21875	1331811.75	3450338	2158228.5	115223.7265625	99933.3671875	118013.4765625	68316.3359375	115533.4765625	137124.03125	101319.703125	71560.1484375	59032.84375	52094.5234375	92330.5703125
A0A0B5F5F1	Glycosyltransferase	1019636.25	1013801.375	1084892.5	544387.5	396220.84375	301861.4375	303029.28125	172263.390625	262806.78125	634936.375	604193.9375	546220.125	365435.28125	400945.09375	282250.8125	191940.96875	90730.53125	393280.71875	876485.75	912266.375	894191.625	320759.71875	270837.4375	276344.125	302761.5625	305409.625	248208.3125	271511.53125	200123.421875	265813.75	271347.6875	360933.28125
A0A0B5F5F7	Probable transcriptional regulatory protein SLNWT_6414	12558.51171875	21289.357421875	3.150942325592041	28482.021484375	142302.234375	107230.8671875	255098.53125	77321.90625	8040.11865234375	66163.6484375	9106.84765625	80202.46875	157058.453125	117555.265625	176051.859375	260601.265625	454582.71875	172339.53125	Filtered	Filtered	115522.0546875	5816.03369140625	1846.4210205078125	7473.86376953125	1507.6466064453125	1770.17333984375	8747.498046875	17585.158203125	28328.09375	264596.71875	5743.4423828125	3293.9228515625
